Plot Title: LOL,,
#,"Date Time, GMT -0700","Temp, °F"
9068,2021-07-15 19:20:00,58.79
9069,2021-07-15 19:25:00,58.77
9070,2021-07-15 19:30:00,58.71
9071,2021-07-15 19:35:00,58.73
9072,2021-07-15 19:40:00,58.69
9073,2021-07-15 19:45:00,58.64
9074,2021-07-15 19:50:00,58.64
9075,2021-07-15 19:55:00,58.60
9076,2021-07-15 20:00:00,58.62
9077,2021-07-15 20:05:00,58.54
9078,2021-07-15 20:10:00,58.58
9079,2021-07-15 20:15:00,58.54
9080,2021-07-15 20:20:00,58.52
9081,2021-07-15 20:25:00,58.52
9082,2021-07-15 20:30:00,58.46
9083,2021-07-15 20:35:00,58.46
9084,2021-07-15 20:40:00,58.48
9085,2021-07-15 20:45:00,58.42
9086,2021-07-15 20:50:00,58.42
9087,2021-07-15 20:55:00,58.37
9088,2021-07-15 21:00:00,58.40
9089,2021-07-15 21:05:00,58.37
9090,2021-07-15 21:10:00,58.40
9091,2021-07-15 21:15:00,58.37
9092,2021-07-15 21:20:00,58.33
9093,2021-07-15 21:25:00,58.37
9094,2021-07-15 21:30:00,58.29
9095,2021-07-15 21:35:00,58.29
9096,2021-07-15 21:40:00,58.33
9097,2021-07-15 21:45:00,58.27
9098,2021-07-15 21:50:00,58.27
9099,2021-07-15 21:55:00,58.27
9100,2021-07-15 22:00:00,58.21
9101,2021-07-15 22:05:00,58.17
9102,2021-07-15 22:10:00,58.19
9103,2021-07-15 22:15:00,58.17
9104,2021-07-15 22:20:00,58.13
9105,2021-07-15 22:25:00,58.11
9106,2021-07-15 22:30:00,58.10
9107,2021-07-15 22:35:00,58.06
9108,2021-07-15 22:40:00,58.00
9109,2021-07-15 22:45:00,58.00
9110,2021-07-15 22:50:00,58.00
9111,2021-07-15 22:55:00,58.00
9112,2021-07-15 23:00:00,57.90
9113,2021-07-15 23:05:00,57.94
9114,2021-07-15 23:10:00,57.88
9115,2021-07-15 23:15:00,57.88
9116,2021-07-15 23:20:00,57.90
9117,2021-07-15 23:25:00,57.81
9118,2021-07-15 23:30:00,57.81
9119,2021-07-15 23:35:00,57.81
9120,2021-07-15 23:40:00,57.77
9121,2021-07-15 23:45:00,57.75
9122,2021-07-15 23:50:00,57.75
9123,2021-07-15 23:55:00,57.73
9124,2021-07-16 0:00:00,57.71
9125,2021-07-16 0:05:00,57.65
9126,2021-07-16 0:10:00,57.67
9127,2021-07-16 0:15:00,57.65
9128,2021-07-16 0:20:00,57.61
9129,2021-07-16 0:25:00,57.59
9130,2021-07-16 0:30:00,57.57
9131,2021-07-16 0:35:00,57.63
9132,2021-07-16 0:40:00,57.52
9133,2021-07-16 0:45:00,57.54
9134,2021-07-16 0:50:00,57.46
9135,2021-07-16 0:55:00,57.46
9136,2021-07-16 1:00:00,57.44
9137,2021-07-16 1:05:00,57.38
9138,2021-07-16 1:10:00,57.32
9139,2021-07-16 1:15:00,57.36
9140,2021-07-16 1:20:00,57.32
9141,2021-07-16 1:25:00,57.28
9142,2021-07-16 1:30:00,57.27
9143,2021-07-16 1:35:00,57.27
9144,2021-07-16 1:40:00,57.21
9145,2021-07-16 1:45:00,57.17
9146,2021-07-16 1:50:00,57.21
9147,2021-07-16 1:55:00,57.19
9148,2021-07-16 2:00:00,57.17
9149,2021-07-16 2:05:00,57.15
9150,2021-07-16 2:10:00,57.13
9151,2021-07-16 2:15:00,57.13
9152,2021-07-16 2:20:00,57.13
9153,2021-07-16 2:25:00,57.09
9154,2021-07-16 2:30:00,57.09
9155,2021-07-16 2:35:00,57.03
9156,2021-07-16 2:40:00,57.05
9157,2021-07-16 2:45:00,57.01
9158,2021-07-16 2:50:00,57.07
9159,2021-07-16 2:55:00,57.03
9160,2021-07-16 3:00:00,57.01
9161,2021-07-16 3:05:00,57.03
9162,2021-07-16 3:10:00,56.98
9163,2021-07-16 3:15:00,57.01
9164,2021-07-16 3:20:00,56.96
9165,2021-07-16 3:25:00,56.96
9166,2021-07-16 3:30:00,56.94
9167,2021-07-16 3:35:00,56.96
9168,2021-07-16 3:40:00,56.98
9169,2021-07-16 3:45:00,57.00
9170,2021-07-16 3:50:00,57.01
9171,2021-07-16 3:55:00,57.03
9172,2021-07-16 4:00:00,57.03
9173,2021-07-16 4:05:00,57.05
9174,2021-07-16 4:10:00,57.01
9175,2021-07-16 4:15:00,57.07
9176,2021-07-16 4:20:00,57.07
9177,2021-07-16 4:25:00,57.13
9178,2021-07-16 4:30:00,57.09
9179,2021-07-16 4:35:00,57.11
9180,2021-07-16 4:40:00,57.09
9181,2021-07-16 4:45:00,57.03
9182,2021-07-16 4:50:00,56.98
9183,2021-07-16 4:55:00,56.98
9184,2021-07-16 5:00:00,56.90
9185,2021-07-16 5:05:00,56.84
9186,2021-07-16 5:10:00,56.82
9187,2021-07-16 5:15:00,56.80
9188,2021-07-16 5:20:00,56.76
9189,2021-07-16 5:25:00,56.72
9190,2021-07-16 5:30:00,56.72
9191,2021-07-16 5:35:00,56.71
9192,2021-07-16 5:40:00,56.71
9193,2021-07-16 5:45:00,56.69
9194,2021-07-16 5:50:00,56.65
9195,2021-07-16 5:55:00,56.61
9196,2021-07-16 6:00:00,56.65
9197,2021-07-16 6:05:00,56.63
9198,2021-07-16 6:10:00,56.67
9199,2021-07-16 6:15:00,56.65
9200,2021-07-16 6:20:00,56.63
9201,2021-07-16 6:25:00,56.63
9202,2021-07-16 6:30:00,56.63
9203,2021-07-16 6:35:00,56.65
9204,2021-07-16 6:40:00,56.69
9205,2021-07-16 6:45:00,56.67
9206,2021-07-16 6:50:00,56.69
9207,2021-07-16 6:55:00,56.69
9208,2021-07-16 7:00:00,56.74
9209,2021-07-16 7:05:00,56.76
9210,2021-07-16 7:10:00,56.78
9211,2021-07-16 7:15:00,56.80
9212,2021-07-16 7:20:00,56.82
9213,2021-07-16 7:25:00,56.88
9214,2021-07-16 7:30:00,56.92
9215,2021-07-16 7:35:00,56.96
9216,2021-07-16 7:40:00,57.00
9217,2021-07-16 7:45:00,57.05
9218,2021-07-16 7:50:00,57.07
9219,2021-07-16 7:55:00,57.11
9220,2021-07-16 8:00:00,57.17
9221,2021-07-16 8:05:00,57.25
9222,2021-07-16 8:10:00,57.28
9223,2021-07-16 8:15:00,57.30
9224,2021-07-16 8:20:00,57.38
9225,2021-07-16 8:25:00,57.52
9226,2021-07-16 8:30:00,57.59
9227,2021-07-16 8:35:00,57.61
9228,2021-07-16 8:40:00,57.75
9229,2021-07-16 8:45:00,57.84
9230,2021-07-16 8:50:00,57.94
9231,2021-07-16 8:55:00,58.04
9232,2021-07-16 9:00:00,58.13
9233,2021-07-16 9:05:00,58.25
9234,2021-07-16 9:10:00,58.33
9235,2021-07-16 9:15:00,58.48
9236,2021-07-16 9:20:00,58.56
9237,2021-07-16 9:25:00,58.71
9238,2021-07-16 9:30:00,58.71
9239,2021-07-16 9:35:00,58.81
9240,2021-07-16 9:40:00,59.00
9241,2021-07-16 9:45:00,59.18
9242,2021-07-16 9:50:00,59.23
9243,2021-07-16 9:55:00,59.33
9244,2021-07-16 10:00:00,59.43
9245,2021-07-16 10:05:00,59.58
9246,2021-07-16 10:10:00,59.66
9247,2021-07-16 10:15:00,59.78
9248,2021-07-16 10:20:00,59.91
9249,2021-07-16 10:25:00,60.03
9250,2021-07-16 10:30:00,60.16
9251,2021-07-16 10:35:00,60.37
9252,2021-07-16 10:40:00,60.57
9253,2021-07-16 10:45:00,60.70
9254,2021-07-16 10:50:00,60.84
9255,2021-07-16 10:55:00,60.95
9256,2021-07-16 11:00:00,61.03
9257,2021-07-16 11:05:00,61.18
9258,2021-07-16 11:10:00,61.36
9259,2021-07-16 11:15:00,61.51
9260,2021-07-16 11:20:00,61.53
9261,2021-07-16 11:25:00,61.78
9262,2021-07-16 11:30:00,61.96
9263,2021-07-16 11:35:00,62.11
9264,2021-07-16 11:40:00,62.23
9265,2021-07-16 11:45:00,62.40
9266,2021-07-16 11:50:00,62.56
9267,2021-07-16 11:55:00,62.73
9268,2021-07-16 12:00:00,62.96
9269,2021-07-16 12:05:00,62.90
9270,2021-07-16 12:10:00,63.60
9271,2021-07-16 12:15:00,63.37
9272,2021-07-16 12:20:00,63.79
9273,2021-07-16 12:25:00,63.81
9274,2021-07-16 12:30:00,63.95
9275,2021-07-16 12:35:00,63.67
9276,2021-07-16 12:40:00,62.36
9277,2021-07-16 12:45:00,60.95
9278,2021-07-16 12:50:00,60.41
9279,2021-07-16 12:55:00,60.03
9280,2021-07-16 13:00:00,59.76
9281,2021-07-16 13:05:00,59.33
9282,2021-07-16 13:10:00,58.79
9283,2021-07-16 13:15:00,58.56
9284,2021-07-16 13:20:00,58.31
9285,2021-07-16 13:25:00,58.06
9286,2021-07-16 13:30:00,58.04
9287,2021-07-16 13:35:00,58.08
9288,2021-07-16 13:40:00,58.06
9289,2021-07-16 13:45:00,58.04
9290,2021-07-16 13:50:00,57.98
9291,2021-07-16 13:55:00,57.92
9292,2021-07-16 14:00:00,57.90
9293,2021-07-16 14:05:00,57.86
9294,2021-07-16 14:10:00,57.88
9295,2021-07-16 14:15:00,57.71
9296,2021-07-16 14:20:00,57.65
9297,2021-07-16 14:25:00,57.65
9298,2021-07-16 14:30:00,57.59
9299,2021-07-16 14:35:00,57.59
9300,2021-07-16 14:40:00,57.63
9301,2021-07-16 14:45:00,57.61
9302,2021-07-16 14:50:00,57.57
9303,2021-07-16 14:55:00,57.52
9304,2021-07-16 15:00:00,57.50
9305,2021-07-16 15:05:00,57.65
9306,2021-07-16 15:10:00,57.57
9307,2021-07-16 15:15:00,57.56
9308,2021-07-16 15:20:00,57.61
9309,2021-07-16 15:25:00,57.56
9310,2021-07-16 15:30:00,57.57
9311,2021-07-16 15:35:00,57.56
9312,2021-07-16 15:40:00,57.59
9313,2021-07-16 15:45:00,57.63
9314,2021-07-16 15:50:00,57.69
9315,2021-07-16 15:55:00,57.75
9316,2021-07-16 16:00:00,57.81
9317,2021-07-16 16:05:00,57.81
9318,2021-07-16 16:10:00,57.77
9319,2021-07-16 16:15:00,57.79
9320,2021-07-16 16:20:00,57.86
9321,2021-07-16 16:25:00,57.88
9322,2021-07-16 16:30:00,57.86
9323,2021-07-16 16:35:00,57.88
9324,2021-07-16 16:40:00,57.84
9325,2021-07-16 16:45:00,57.88
9326,2021-07-16 16:50:00,57.79
9327,2021-07-16 16:55:00,57.73
9328,2021-07-16 17:00:00,57.77
9329,2021-07-16 17:05:00,57.84
9330,2021-07-16 17:10:00,57.83
9331,2021-07-16 17:15:00,57.83
9332,2021-07-16 17:20:00,57.86
9333,2021-07-16 17:25:00,57.88
9334,2021-07-16 17:30:00,57.90
9335,2021-07-16 17:35:00,57.90
9336,2021-07-16 17:40:00,57.90
9337,2021-07-16 17:45:00,57.94
9338,2021-07-16 17:50:00,57.92
9339,2021-07-16 17:55:00,57.90
9340,2021-07-16 18:00:00,57.92
9341,2021-07-16 18:05:00,57.90
9342,2021-07-16 18:10:00,57.92
9343,2021-07-16 18:15:00,57.84
9344,2021-07-16 18:20:00,57.88
9345,2021-07-16 18:25:00,57.90
9346,2021-07-16 18:30:00,57.84
9347,2021-07-16 18:35:00,57.86
9348,2021-07-16 18:40:00,57.86
9349,2021-07-16 18:45:00,57.86
9350,2021-07-16 18:50:00,57.81
9351,2021-07-16 18:55:00,57.81
9352,2021-07-16 19:00:00,57.79
9353,2021-07-16 19:05:00,57.81
9354,2021-07-16 19:10:00,57.81
9355,2021-07-16 19:15:00,57.75
9356,2021-07-16 19:20:00,57.67
9357,2021-07-16 19:25:00,57.69
9358,2021-07-16 19:30:00,57.65
9359,2021-07-16 19:35:00,57.63
9360,2021-07-16 19:40:00,57.63
9361,2021-07-16 19:45:00,57.65
9362,2021-07-16 19:50:00,57.59
9363,2021-07-16 19:55:00,57.61
9364,2021-07-16 20:00:00,57.61
9365,2021-07-16 20:05:00,57.59
9366,2021-07-16 20:10:00,57.56
9367,2021-07-16 20:15:00,57.54
9368,2021-07-16 20:20:00,57.54
9369,2021-07-16 20:25:00,57.50
9370,2021-07-16 20:30:00,57.50
9371,2021-07-16 20:35:00,57.50
9372,2021-07-16 20:40:00,57.48
9373,2021-07-16 20:45:00,57.46
9374,2021-07-16 20:50:00,57.48
9375,2021-07-16 20:55:00,57.46
9376,2021-07-16 21:00:00,57.48
9377,2021-07-16 21:05:00,57.42
9378,2021-07-16 21:10:00,57.40
9379,2021-07-16 21:15:00,57.44
9380,2021-07-16 21:20:00,57.40
9381,2021-07-16 21:25:00,57.38
9382,2021-07-16 21:30:00,57.40
9383,2021-07-16 21:35:00,57.40
9384,2021-07-16 21:40:00,57.36
9385,2021-07-16 21:45:00,57.40
9386,2021-07-16 21:50:00,57.38
9387,2021-07-16 21:55:00,57.40
9388,2021-07-16 22:00:00,57.32
9389,2021-07-16 22:05:00,57.34
9390,2021-07-16 22:10:00,57.30
9391,2021-07-16 22:15:00,57.32
9392,2021-07-16 22:20:00,57.36
9393,2021-07-16 22:25:00,57.32
9394,2021-07-16 22:30:00,57.30
9395,2021-07-16 22:35:00,57.32
9396,2021-07-16 22:40:00,57.32
9397,2021-07-16 22:45:00,57.30
9398,2021-07-16 22:50:00,57.28
9399,2021-07-16 22:55:00,57.34
9400,2021-07-16 23:00:00,57.28
9401,2021-07-16 23:05:00,57.28
9402,2021-07-16 23:10:00,57.28
9403,2021-07-16 23:15:00,57.25
9404,2021-07-16 23:20:00,57.23
9405,2021-07-16 23:25:00,57.28
9406,2021-07-16 23:30:00,57.23
9407,2021-07-16 23:35:00,57.28
9408,2021-07-16 23:40:00,57.28
9409,2021-07-16 23:45:00,57.28
9410,2021-07-16 23:50:00,57.25
9411,2021-07-16 23:55:00,57.27
9412,2021-07-17 0:00:00,57.25
9413,2021-07-17 0:05:00,57.25
9414,2021-07-17 0:10:00,57.25
9415,2021-07-17 0:15:00,57.21
9416,2021-07-17 0:20:00,57.25
9417,2021-07-17 0:25:00,57.23
9418,2021-07-17 0:30:00,57.25
9419,2021-07-17 0:35:00,57.23
9420,2021-07-17 0:40:00,57.19
9421,2021-07-17 0:45:00,57.25
9422,2021-07-17 0:50:00,57.27
9423,2021-07-17 0:55:00,57.21
9424,2021-07-17 1:00:00,57.23
9425,2021-07-17 1:05:00,57.28
9426,2021-07-17 1:10:00,57.25
9427,2021-07-17 1:15:00,57.27
9428,2021-07-17 1:20:00,57.28
9429,2021-07-17 1:25:00,57.28
9430,2021-07-17 1:30:00,57.28
9431,2021-07-17 1:35:00,57.25
9432,2021-07-17 1:40:00,57.27
9433,2021-07-17 1:45:00,57.25
9434,2021-07-17 1:50:00,57.25
9435,2021-07-17 1:55:00,57.27
9436,2021-07-17 2:00:00,57.25
9437,2021-07-17 2:05:00,57.28
9438,2021-07-17 2:10:00,57.27
9439,2021-07-17 2:15:00,57.25
9440,2021-07-17 2:20:00,57.25
9441,2021-07-17 2:25:00,57.25
9442,2021-07-17 2:30:00,57.25
9443,2021-07-17 2:35:00,57.25
9444,2021-07-17 2:40:00,57.25
9445,2021-07-17 2:45:00,57.25
9446,2021-07-17 2:50:00,57.23
9447,2021-07-17 2:55:00,57.25
9448,2021-07-17 3:00:00,57.25
9449,2021-07-17 3:05:00,57.28
9450,2021-07-17 3:10:00,57.25
9451,2021-07-17 3:15:00,57.28
9452,2021-07-17 3:20:00,57.25
9453,2021-07-17 3:25:00,57.27
9454,2021-07-17 3:30:00,57.27
9455,2021-07-17 3:35:00,57.27
9456,2021-07-17 3:40:00,57.27
9457,2021-07-17 3:45:00,57.27
9458,2021-07-17 3:50:00,57.28
9459,2021-07-17 3:55:00,57.27
9460,2021-07-17 4:00:00,57.28
9461,2021-07-17 4:05:00,57.28
9462,2021-07-17 4:10:00,57.28
9463,2021-07-17 4:15:00,57.30
9464,2021-07-17 4:20:00,57.30
9465,2021-07-17 4:25:00,57.34
9466,2021-07-17 4:30:00,57.36
9467,2021-07-17 4:35:00,57.34
9468,2021-07-17 4:40:00,57.36
9469,2021-07-17 4:45:00,57.38
9470,2021-07-17 4:50:00,57.36
9471,2021-07-17 4:55:00,57.38
9472,2021-07-17 5:00:00,57.38
9473,2021-07-17 5:05:00,57.36
9474,2021-07-17 5:10:00,57.38
9475,2021-07-17 5:15:00,57.38
9476,2021-07-17 5:20:00,57.36
9477,2021-07-17 5:25:00,57.42
9478,2021-07-17 5:30:00,57.42
9479,2021-07-17 5:35:00,57.38
9480,2021-07-17 5:40:00,57.40
9481,2021-07-17 5:45:00,57.38
9482,2021-07-17 5:50:00,57.40
9483,2021-07-17 5:55:00,57.42
9484,2021-07-17 6:00:00,57.42
9485,2021-07-17 6:05:00,57.42
9486,2021-07-17 6:10:00,57.42
9487,2021-07-17 6:15:00,57.46
9488,2021-07-17 6:20:00,57.44
9489,2021-07-17 6:25:00,57.42
9490,2021-07-17 6:30:00,57.44
9491,2021-07-17 6:35:00,57.48
9492,2021-07-17 6:40:00,57.48
9493,2021-07-17 6:45:00,57.46
9494,2021-07-17 6:50:00,57.44
9495,2021-07-17 6:55:00,57.46
9496,2021-07-17 7:00:00,57.56
9497,2021-07-17 7:05:00,57.50
9498,2021-07-17 7:10:00,57.54
9499,2021-07-17 7:15:00,57.52
9500,2021-07-17 7:20:00,57.56
9501,2021-07-17 7:25:00,57.57
9502,2021-07-17 7:30:00,57.57
9503,2021-07-17 7:35:00,57.63
9504,2021-07-17 7:40:00,57.67
9505,2021-07-17 7:45:00,57.73
9506,2021-07-17 7:50:00,57.81
9507,2021-07-17 7:55:00,57.77
9508,2021-07-17 8:00:00,57.88
9509,2021-07-17 8:05:00,57.86
9510,2021-07-17 8:10:00,57.88
9511,2021-07-17 8:15:00,58.00
9512,2021-07-17 8:20:00,58.10
9513,2021-07-17 8:25:00,58.15
9514,2021-07-17 8:30:00,58.21
9515,2021-07-17 8:35:00,58.27
9516,2021-07-17 8:40:00,58.33
9517,2021-07-17 8:45:00,58.39
9518,2021-07-17 8:50:00,58.46
9519,2021-07-17 8:55:00,58.54
9520,2021-07-17 9:00:00,58.62
9521,2021-07-17 9:05:00,58.71
9522,2021-07-17 9:10:00,58.87
9523,2021-07-17 9:15:00,59.02
9524,2021-07-17 9:20:00,59.10
9525,2021-07-17 9:25:00,59.23
9526,2021-07-17 9:30:00,59.37
9527,2021-07-17 9:35:00,59.50
9528,2021-07-17 9:40:00,59.64
9529,2021-07-17 9:45:00,59.83
9530,2021-07-17 9:50:00,59.97
9531,2021-07-17 9:55:00,60.16
9532,2021-07-17 10:00:00,60.43
9533,2021-07-17 10:05:00,60.57
9534,2021-07-17 10:10:00,60.76
9535,2021-07-17 10:15:00,61.09
9536,2021-07-17 10:20:00,61.32
9537,2021-07-17 10:25:00,61.67
9538,2021-07-17 10:30:00,61.86
9539,2021-07-17 10:35:00,62.00
9540,2021-07-17 10:40:00,62.25
9541,2021-07-17 10:45:00,62.50
9542,2021-07-17 10:50:00,62.75
9543,2021-07-17 10:55:00,63.04
9544,2021-07-17 11:00:00,63.33
9545,2021-07-17 11:05:00,63.58
9546,2021-07-17 11:10:00,63.77
9547,2021-07-17 11:15:00,64.00
9548,2021-07-17 11:20:00,64.29
9549,2021-07-17 11:25:00,64.35
9550,2021-07-17 11:30:00,64.52
9551,2021-07-17 11:35:00,64.64
9552,2021-07-17 11:40:00,64.97
9553,2021-07-17 11:45:00,65.22
9554,2021-07-17 11:50:00,65.43
9555,2021-07-17 11:55:00,65.64
9556,2021-07-17 12:00:00,65.80
9557,2021-07-17 12:05:00,65.66
9558,2021-07-17 12:10:00,66.01
9559,2021-07-17 12:15:00,66.28
9560,2021-07-17 12:20:00,66.01
9561,2021-07-17 12:25:00,66.20
9562,2021-07-17 12:30:00,66.53
9563,2021-07-17 12:35:00,66.53
9564,2021-07-17 12:40:00,66.36
9565,2021-07-17 12:45:00,65.89
9566,2021-07-17 12:50:00,65.82
9567,2021-07-17 12:55:00,63.58
9568,2021-07-17 13:00:00,63.85
9569,2021-07-17 13:05:00,62.57
9570,2021-07-17 13:10:00,61.28
9571,2021-07-17 13:15:00,59.99
9572,2021-07-17 13:20:00,59.95
9573,2021-07-17 13:25:00,60.05
9574,2021-07-17 13:30:00,59.66
9575,2021-07-17 13:35:00,59.52
9576,2021-07-17 13:40:00,59.12
9577,2021-07-17 13:45:00,59.14
9578,2021-07-17 13:50:00,59.00
9579,2021-07-17 13:55:00,58.95
9580,2021-07-17 14:00:00,58.93
9581,2021-07-17 14:05:00,58.75
9582,2021-07-17 14:10:00,58.77
9583,2021-07-17 14:15:00,58.83
9584,2021-07-17 14:20:00,58.85
9585,2021-07-17 14:25:00,58.77
9586,2021-07-17 14:30:00,58.71
9587,2021-07-17 14:35:00,58.69
9588,2021-07-17 14:40:00,58.77
9589,2021-07-17 14:45:00,58.77
9590,2021-07-17 14:50:00,58.77
9591,2021-07-17 14:55:00,58.67
9592,2021-07-17 15:00:00,58.66
9593,2021-07-17 15:05:00,58.67
9594,2021-07-17 15:10:00,58.56
9595,2021-07-17 15:15:00,58.67
9596,2021-07-17 15:20:00,58.67
9597,2021-07-17 15:25:00,58.71
9598,2021-07-17 15:30:00,58.66
9599,2021-07-17 15:35:00,58.66
9600,2021-07-17 15:40:00,58.69
9601,2021-07-17 15:45:00,58.71
9602,2021-07-17 15:50:00,58.71
9603,2021-07-17 15:55:00,58.75
9604,2021-07-17 16:00:00,58.81
9605,2021-07-17 16:05:00,58.83
9606,2021-07-17 16:10:00,58.87
9607,2021-07-17 16:15:00,58.93
9608,2021-07-17 16:20:00,58.95
9609,2021-07-17 16:25:00,58.95
9610,2021-07-17 16:30:00,58.98
9611,2021-07-17 16:35:00,58.96
9612,2021-07-17 16:40:00,58.96
9613,2021-07-17 16:45:00,58.98
9614,2021-07-17 16:50:00,59.06
9615,2021-07-17 16:55:00,59.00
9616,2021-07-17 17:00:00,59.02
9617,2021-07-17 17:05:00,59.08
9618,2021-07-17 17:10:00,59.02
9619,2021-07-17 17:15:00,59.02
9620,2021-07-17 17:20:00,59.06
9621,2021-07-17 17:25:00,59.04
9622,2021-07-17 17:30:00,59.06
9623,2021-07-17 17:35:00,59.02
9624,2021-07-17 17:40:00,59.08
9625,2021-07-17 17:45:00,59.04
9626,2021-07-17 17:50:00,59.06
9627,2021-07-17 17:55:00,59.02
9628,2021-07-17 18:00:00,58.96
9629,2021-07-17 18:05:00,59.02
9630,2021-07-17 18:10:00,58.98
9631,2021-07-17 18:15:00,58.98
9632,2021-07-17 18:20:00,58.96
9633,2021-07-17 18:25:00,58.95
9634,2021-07-17 18:30:00,58.98
9635,2021-07-17 18:35:00,58.96
9636,2021-07-17 18:40:00,58.95
9637,2021-07-17 18:45:00,58.95
9638,2021-07-17 18:50:00,58.95
9639,2021-07-17 18:55:00,58.93
9640,2021-07-17 19:00:00,58.89
9641,2021-07-17 19:05:00,58.87
9642,2021-07-17 19:10:00,58.89
9643,2021-07-17 19:15:00,58.83
9644,2021-07-17 19:20:00,58.87
9645,2021-07-17 19:25:00,58.83
9646,2021-07-17 19:30:00,58.83
9647,2021-07-17 19:35:00,58.83
9648,2021-07-17 19:40:00,58.81
9649,2021-07-17 19:45:00,58.79
9650,2021-07-17 19:50:00,58.79
9651,2021-07-17 19:55:00,58.79
9652,2021-07-17 20:00:00,58.79
9653,2021-07-17 20:05:00,58.77
9654,2021-07-17 20:10:00,58.73
9655,2021-07-17 20:15:00,58.73
9656,2021-07-17 20:20:00,58.71
9657,2021-07-17 20:25:00,58.67
9658,2021-07-17 20:30:00,58.64
9659,2021-07-17 20:35:00,58.66
9660,2021-07-17 20:40:00,58.60
9661,2021-07-17 20:45:00,58.62
9662,2021-07-17 20:50:00,58.62
9663,2021-07-17 20:55:00,58.56
9664,2021-07-17 21:00:00,58.58
9665,2021-07-17 21:05:00,58.54
9666,2021-07-17 21:10:00,58.54
9667,2021-07-17 21:15:00,58.48
9668,2021-07-17 21:20:00,58.52
9669,2021-07-17 21:25:00,58.50
9670,2021-07-17 21:30:00,58.50
9671,2021-07-17 21:35:00,58.48
9672,2021-07-17 21:40:00,58.42
9673,2021-07-17 21:45:00,58.44
9674,2021-07-17 21:50:00,58.44
9675,2021-07-17 21:55:00,58.40
9676,2021-07-17 22:00:00,58.40
9677,2021-07-17 22:05:00,58.40
9678,2021-07-17 22:10:00,58.35
9679,2021-07-17 22:15:00,58.37
9680,2021-07-17 22:20:00,58.37
9681,2021-07-17 22:25:00,58.35
9682,2021-07-17 22:30:00,58.37
9683,2021-07-17 22:35:00,58.35
9684,2021-07-17 22:40:00,58.33
9685,2021-07-17 22:45:00,58.35
9686,2021-07-17 22:50:00,58.31
9687,2021-07-17 22:55:00,58.33
9688,2021-07-17 23:00:00,58.35
9689,2021-07-17 23:05:00,58.33
9690,2021-07-17 23:10:00,58.27
9691,2021-07-17 23:15:00,58.27
9692,2021-07-17 23:20:00,58.27
9693,2021-07-17 23:25:00,58.27
9694,2021-07-17 23:30:00,58.29
9695,2021-07-17 23:35:00,58.27
9696,2021-07-17 23:40:00,58.23
9697,2021-07-17 23:45:00,58.23
9698,2021-07-17 23:50:00,58.21
9699,2021-07-17 23:55:00,58.21
9700,2021-07-18 0:00:00,58.19
9701,2021-07-18 0:05:00,58.21
9702,2021-07-18 0:10:00,58.21
9703,2021-07-18 0:15:00,58.21
9704,2021-07-18 0:20:00,58.19
9705,2021-07-18 0:25:00,58.19
9706,2021-07-18 0:30:00,58.15
9707,2021-07-18 0:35:00,58.17
9708,2021-07-18 0:40:00,58.17
9709,2021-07-18 0:45:00,58.13
9710,2021-07-18 0:50:00,58.15
9711,2021-07-18 0:55:00,58.15
9712,2021-07-18 1:00:00,58.15
9713,2021-07-18 1:05:00,58.11
9714,2021-07-18 1:10:00,58.13
9715,2021-07-18 1:15:00,58.13
9716,2021-07-18 1:20:00,58.13
9717,2021-07-18 1:25:00,58.13
9718,2021-07-18 1:30:00,58.13
9719,2021-07-18 1:35:00,58.10
9720,2021-07-18 1:40:00,58.10
9721,2021-07-18 1:45:00,58.10
9722,2021-07-18 1:50:00,58.11
9723,2021-07-18 1:55:00,58.11
9724,2021-07-18 2:00:00,58.10
9725,2021-07-18 2:05:00,58.00
9726,2021-07-18 2:10:00,58.06
9727,2021-07-18 2:15:00,58.06
9728,2021-07-18 2:20:00,58.06
9729,2021-07-18 2:25:00,58.06
9730,2021-07-18 2:30:00,58.02
9731,2021-07-18 2:35:00,58.04
9732,2021-07-18 2:40:00,58.02
9733,2021-07-18 2:45:00,58.04
9734,2021-07-18 2:50:00,58.06
9735,2021-07-18 2:55:00,58.04
9736,2021-07-18 3:00:00,57.92
9737,2021-07-18 3:05:00,57.90
9738,2021-07-18 3:10:00,57.88
9739,2021-07-18 3:15:00,57.83
9740,2021-07-18 3:20:00,57.81
9741,2021-07-18 3:25:00,57.81
9742,2021-07-18 3:30:00,57.67
9743,2021-07-18 3:35:00,57.56
9744,2021-07-18 3:40:00,57.52
9745,2021-07-18 3:45:00,57.52
9746,2021-07-18 3:50:00,57.44
9747,2021-07-18 3:55:00,57.36
9748,2021-07-18 4:00:00,57.42
9749,2021-07-18 4:05:00,57.38
9750,2021-07-18 4:10:00,57.36
9751,2021-07-18 4:15:00,57.34
9752,2021-07-18 4:20:00,57.36
9753,2021-07-18 4:25:00,57.32
9754,2021-07-18 4:30:00,57.34
9755,2021-07-18 4:35:00,57.34
9756,2021-07-18 4:40:00,57.32
9757,2021-07-18 4:45:00,57.32
9758,2021-07-18 4:50:00,57.30
9759,2021-07-18 4:55:00,57.30
9760,2021-07-18 5:00:00,57.30
9761,2021-07-18 5:05:00,57.34
9762,2021-07-18 5:10:00,57.28
9763,2021-07-18 5:15:00,57.28
9764,2021-07-18 5:20:00,57.28
9765,2021-07-18 5:25:00,57.28
